user_id,subscription_start_date,subscription_end_date,plan_type,is_churned,mrr
U12822,2023-04-03,2023-09-30,pro,True,49.0
U12823,2024-03-19,2025-09-10,pro,True,49.0
U12824,2024-04-27,2024-11-23,enterprise,True,199.0
U12825,2023-01-27,,free,False,0.0
U12826,2023-08-10,,free,False,0.0
U12827,2023-07-09,2023-08-08,enterprise,True,199.0
U12828,2023-02-20,2023-11-17,pro,True,49.0
U12829,2023-12-03,,free,False,0.0
U12830,2023-04-20,2023-05-20,free,True,0.0
U12831,2023-10-27,,free,False,0.0
U12832,2024-03-07,2024-08-04,free,True,0.0
U12833,2023-01-30,,free,False,0.0
U12834,2024-04-12,,free,False,0.0
U12835,2023-11-11,2024-10-06,pro,True,49.0
U12836,2024-01-03,,free,False,0.0
U12837,2023-12-22,2024-07-19,enterprise,True,199.0
U12838,2024-01-26,2024-06-24,free,True,0.0
U12839,2023-09-12,,free,False,0.0
U12840,2023-10-11,,free,False,0.0
U12841,2024-04-01,,free,False,0.0
U12842,2023-02-18,,free,False,0.0
U12843,2023-11-29,,free,False,0.0
U12844,2024-04-14,,free,False,0.0
U12845,2023-09-27,,free,False,0.0
U12846,2023-07-15,2024-01-11,free,True,0.0
U12847,2023-09-29,2023-12-28,free,True,0.0
U12848,2023-12-20,2024-11-14,enterprise,True,199.0
U12849,2024-03-17,2024-05-16,enterprise,True,199.0
U12850,2023-12-23,,free,False,0.0
U12851,2023-07-27,2024-05-22,enterprise,True,199.0
U12852,2024-07-01,2024-09-29,free,True,0.0
U12853,2023-05-21,2024-02-15,free,True,0.0
U12854,2023-12-17,2024-02-15,free,True,0.0
U12855,2024-02-14,2024-04-14,pro,True,49.0
U12856,2023-08-22,,free,False,0.0
U12857,2023-11-21,,free,False,0.0
U12858,2023-12-27,2024-06-24,free,True,0.0
U12859,2023-04-14,,free,False,0.0
U12860,2023-04-12,2023-07-11,pro,True,49.0
U12861,2024-02-24,2024-07-23,pro,True,49.0
U12862,2023-11-17,,free,False,0.0
U12863,2024-06-26,2025-07-21,enterprise,True,199.0
U12864,2023-08-11,2024-02-07,pro,True,49.0
U12865,2024-02-21,2024-07-20,pro,True,49.0
U12866,2023-07-27,,free,False,0.0
U12867,2023-09-29,,free,False,0.0
U12868,2024-07-10,2025-01-06,pro,True,49.0
U12869,2023-12-30,2024-01-29,pro,True,49.0
U12870,2024-01-20,2024-07-18,free,True,0.0
U12871,2024-03-24,,free,False,0.0
U12872,2024-01-06,,free,False,0.0
U12873,2023-06-13,,free,False,0.0
U12874,2023-06-22,,free,False,0.0
U12875,2023-11-27,,free,False,0.0
U12876,2023-01-17,,free,False,0.0
U12877,2023-05-23,2023-08-21,free,True,0.0
U12878,2023-07-14,,free,False,0.0
U12879,2023-11-14,,free,False,0.0
U12880,2024-06-02,,free,False,0.0
U12881,2023-11-28,2023-12-28,free,True,0.0
U12882,2023-07-02,,free,False,0.0
U12883,2024-03-21,2024-10-17,free,True,0.0
U12884,2023-04-06,2023-11-02,pro,True,49.0
U12885,2023-09-09,2024-01-07,pro,True,49.0
U12886,2023-04-06,,free,False,0.0
U12887,2023-04-03,,free,False,0.0
U12888,2024-02-19,,free,False,0.0
U12889,2023-11-23,2023-12-23,pro,True,49.0
U12890,2023-05-30,,free,False,0.0
U12891,2024-01-16,2024-04-15,pro,True,49.0
U12892,2024-08-11,2025-02-07,enterprise,True,199.0
U12893,2024-01-17,2024-09-13,pro,True,49.0
U12894,2024-03-15,2025-05-09,enterprise,True,199.0
U12895,2023-05-26,2023-09-23,enterprise,True,199.0
U12896,2024-01-30,,free,False,0.0
U12897,2023-05-08,2023-06-07,pro,True,49.0
U12898,2023-10-30,2024-01-28,free,True,0.0
U12899,2023-03-26,,free,False,0.0
U12900,2023-12-06,2024-04-04,free,True,0.0
U12901,2023-08-27,2024-10-20,enterprise,True,199.0
U12902,2024-05-20,2024-09-17,pro,True,49.0
U12903,2023-03-13,2023-05-12,free,True,0.0
U12904,2023-10-30,2024-02-27,enterprise,True,199.0
U12905,2023-06-08,,free,False,0.0
U12906,2023-11-02,2024-03-01,free,True,0.0
U12907,2023-01-27,,free,False,0.0
U12908,2024-05-21,,free,False,0.0
U12909,2023-09-23,2025-03-16,free,True,0.0
U12910,2023-09-14,2024-06-10,pro,True,49.0
U12911,2023-09-09,,free,False,0.0
U12912,2023-09-10,2023-12-09,free,True,0.0
U12913,2024-03-26,,free,False,0.0
U12914,2023-09-28,2024-06-24,pro,True,49.0
U12915,2023-06-10,2023-11-07,enterprise,True,199.0
U12916,2023-01-16,2023-06-15,pro,True,49.0
U12917,2023-12-12,2025-02-04,free,True,0.0
U12918,2023-09-07,,free,False,0.0
U12919,2023-02-21,2023-04-22,free,True,0.0
U12920,2024-05-09,,free,False,0.0
U12921,2024-04-17,2025-03-13,pro,True,49.0
U12922,2024-02-29,,free,False,0.0
U12923,2023-07-24,2023-10-22,enterprise,True,199.0
U12924,2024-03-20,2024-04-19,pro,True,49.0
U12925,2023-07-10,,free,False,0.0
U12926,2024-07-08,,free,False,0.0
U12927,2024-03-17,2024-05-16,free,True,0.0
U12928,2024-02-01,,free,False,0.0
U12929,2023-10-30,2024-06-26,pro,True,49.0
U12930,2024-01-08,,free,False,0.0
U12931,2023-11-02,2024-07-29,enterprise,True,199.0
U12932,2024-03-17,,free,False,0.0
U12933,2024-01-15,,free,False,0.0
U12934,2024-01-12,2024-03-12,pro,True,49.0
U12935,2023-08-29,,free,False,0.0
U12936,2023-11-24,,free,False,0.0
U12937,2024-01-01,,free,False,0.0
U12938,2023-03-20,,free,False,0.0
U12939,2023-06-06,2024-03-02,pro,True,49.0
U12940,2023-12-31,2025-06-23,enterprise,True,199.0
U12941,2023-09-21,2023-10-21,free,True,0.0
U12942,2023-05-12,,free,False,0.0
U12943,2023-04-09,,free,False,0.0
U12944,2024-06-03,,free,False,0.0
U12945,2024-05-02,,free,False,0.0
U12946,2023-11-18,,free,False,0.0
U12947,2023-04-22,2023-05-22,pro,True,49.0
U12948,2023-10-12,2023-11-11,pro,True,49.0
U12949,2023-12-23,,free,False,0.0
U12950,2023-09-03,2024-05-30,free,True,0.0
U12951,2024-05-08,2024-10-05,free,True,0.0
U12952,2023-10-03,,free,False,0.0
U12953,2023-03-21,2023-05-20,enterprise,True,199.0
U12954,2024-04-16,,free,False,0.0
U12955,2024-04-18,2024-07-17,free,True,0.0
U12956,2024-05-24,,free,False,0.0
U12957,2024-04-22,2024-05-22,enterprise,True,199.0
U12958,2023-03-08,,free,False,0.0
U12959,2023-07-27,2023-10-25,enterprise,True,199.0
U12960,2023-01-23,,free,False,0.0
U12961,2024-05-05,2025-01-30,pro,True,49.0
U12962,2023-02-28,,free,False,0.0
U12963,2024-01-30,2024-06-28,pro,True,49.0
U12964,2024-06-08,2024-09-06,enterprise,True,199.0
U12965,2023-06-01,,free,False,0.0
U12966,2023-03-07,,free,False,0.0
U12967,2023-12-29,,free,False,0.0
U12968,2023-03-09,2023-08-06,enterprise,True,199.0
U12969,2023-12-08,2024-02-06,pro,True,49.0
U12970,2023-11-12,2024-08-08,pro,True,49.0
U12971,2023-03-07,2023-08-04,enterprise,True,199.0
U12972,2024-05-17,,free,False,0.0
U12973,2024-03-17,,free,False,0.0
U12974,2023-07-14,2023-12-11,free,True,0.0
U12975,2024-03-29,2024-06-27,free,True,0.0
U12976,2023-08-09,,free,False,0.0
U12977,2024-05-19,2024-06-18,pro,True,49.0
U12978,2023-11-22,2025-05-15,pro,True,49.0
U12979,2023-12-03,2024-03-02,pro,True,49.0
U12980,2023-12-05,,free,False,0.0
U12981,2023-08-27,,free,False,0.0
U12982,2024-06-04,,free,False,0.0
U12983,2024-02-21,,free,False,0.0
U12984,2023-05-28,,free,False,0.0
U12985,2023-11-19,,free,False,0.0
U12986,2023-01-21,2023-07-20,free,True,0.0
U12987,2023-03-06,2024-08-27,pro,True,49.0
U12988,2024-02-21,2024-03-22,free,True,0.0
U12989,2023-06-13,2023-09-11,free,True,0.0
U12990,2023-03-14,2023-04-13,pro,True,49.0
U12991,2023-04-08,2023-05-08,enterprise,True,199.0
U12992,2024-06-26,,free,False,0.0
U12993,2024-04-05,2024-07-04,free,True,0.0
U12994,2023-07-07,2024-04-02,pro,True,49.0
U12995,2023-08-15,2023-12-13,free,True,0.0
U12996,2023-11-02,2024-01-01,enterprise,True,199.0
U12997,2023-07-03,,free,False,0.0
U12998,2023-07-10,2023-08-09,free,True,0.0
U12999,2023-01-31,,free,False,0.0
U13000,2024-05-21,,free,False,0.0
U13001,2023-06-07,2024-07-01,pro,True,49.0
U13002,2024-01-17,2024-05-16,enterprise,True,199.0
U13003,2023-05-18,2023-11-14,pro,True,49.0
U13004,2023-04-07,,free,False,0.0
U13005,2024-03-28,2024-04-27,enterprise,True,199.0
U13006,2024-03-15,2024-11-10,pro,True,49.0
U13007,2024-02-22,,free,False,0.0
U13008,2024-02-29,2025-08-22,free,True,0.0
U13009,2024-06-13,,free,False,0.0
U13010,2023-06-06,2023-07-06,free,True,0.0
U13011,2024-02-09,2025-03-05,enterprise,True,199.0
U13012,2023-07-07,,free,False,0.0
U13013,2023-04-09,,free,False,0.0
U13014,2023-11-15,,free,False,0.0
U13015,2023-12-30,,free,False,0.0
U13016,2023-07-01,,free,False,0.0
U13017,2024-04-05,2024-06-04,free,True,0.0
U13018,2023-09-16,,free,False,0.0
U13019,2024-05-26,,free,False,0.0
U13020,2023-04-03,,free,False,0.0
U13021,2023-08-09,2024-06-04,enterprise,True,199.0
U13022,2023-11-09,2023-12-09,free,True,0.0
U13023,2024-03-17,2025-09-08,free,True,0.0
U13024,2023-07-31,2023-12-28,enterprise,True,199.0
U13025,2023-09-17,2024-07-13,free,True,0.0
U13026,2023-12-26,,free,False,0.0
U13027,2023-04-24,2023-05-24,free,True,0.0
U13028,2024-01-16,2024-06-14,pro,True,49.0
U13029,2024-05-12,2025-11-03,free,True,0.0
U13030,2023-04-15,2023-07-14,free,True,0.0
U13031,2024-08-12,2024-10-11,free,True,0.0
U13032,2023-09-21,,free,False,0.0
U13033,2023-01-25,2024-07-18,pro,True,49.0
U13034,2023-03-04,,free,False,0.0
U13035,2023-03-02,,free,False,0.0
U13036,2024-01-18,,free,False,0.0
U13037,2023-05-10,2023-06-09,enterprise,True,199.0
U13038,2023-08-17,2023-11-15,pro,True,49.0
U13039,2023-01-02,,free,False,0.0
U13040,2024-07-27,2024-08-26,enterprise,True,199.0
U13041,2023-01-13,,free,False,0.0
U13042,2023-02-01,2024-07-25,enterprise,True,199.0
U13043,2023-12-21,2024-02-19,free,True,0.0
U13044,2024-02-26,2025-01-21,enterprise,True,199.0
U13045,2023-11-21,2024-07-18,free,True,0.0
U13046,2023-03-23,2024-05-16,enterprise,True,199.0
U13047,2024-01-22,2025-07-15,pro,True,49.0
U13048,2023-04-16,2023-06-15,enterprise,True,199.0
U13049,2023-07-22,2024-02-17,enterprise,True,199.0
U13050,2023-07-13,,free,False,0.0
U13051,2024-05-25,,free,False,0.0
U13052,2023-07-06,,free,False,0.0
U13053,2023-09-10,2024-07-06,pro,True,49.0
U13054,2023-12-26,2024-03-25,pro,True,49.0
U13055,2023-04-28,2023-08-26,free,True,0.0
U13056,2023-08-04,2023-10-03,free,True,0.0
U13057,2024-01-19,,free,False,0.0
U13058,2023-08-20,2024-01-17,pro,True,49.0
U13059,2024-04-11,2024-07-10,enterprise,True,199.0
U13060,2023-07-01,,free,False,0.0
U13061,2024-07-27,2025-11-19,enterprise,True,199.0
U13062,2023-07-07,2023-12-04,enterprise,True,199.0
U13063,2024-04-15,2024-05-15,free,True,0.0
U13064,2023-02-01,,free,False,0.0
U13065,2023-02-09,,free,False,0.0
U13066,2023-05-22,2024-02-16,free,True,0.0
U13067,2023-11-27,2024-05-25,pro,True,49.0
U13068,2023-12-11,2024-02-09,free,True,0.0
U13069,2023-04-21,,free,False,0.0
U13070,2023-12-24,,free,False,0.0
U13071,2023-07-19,2024-06-13,free,True,0.0
U13072,2024-08-07,2024-11-05,pro,True,49.0
U13073,2023-06-21,,free,False,0.0
U13074,2023-05-14,2024-11-04,pro,True,49.0
U13075,2024-06-18,2024-10-16,free,True,0.0
U13076,2023-07-17,,free,False,0.0
U13077,2023-07-10,2023-11-07,pro,True,49.0
U13078,2023-12-12,,free,False,0.0
U13079,2024-05-29,2025-01-24,free,True,0.0
U13080,2024-03-09,2024-11-04,enterprise,True,199.0
U13081,2024-04-03,,free,False,0.0
U13082,2023-04-30,,free,False,0.0
U13083,2023-05-07,2023-09-04,free,True,0.0
U13084,2024-02-03,2025-05-28,pro,True,49.0
U13085,2023-10-23,2023-12-22,free,True,0.0
U13086,2024-03-08,2024-04-07,free,True,0.0
U13087,2023-07-11,2025-01-01,pro,True,49.0
U13088,2023-10-16,2023-12-15,free,True,0.0
U13089,2024-06-17,2025-02-12,enterprise,True,199.0
U13090,2023-07-12,,free,False,0.0
U13091,2024-02-18,,free,False,0.0
U13092,2023-03-25,2023-05-24,free,True,0.0
U13093,2024-01-02,,free,False,0.0
U13094,2023-03-02,,free,False,0.0
U13095,2024-05-06,,free,False,0.0
U13096,2023-04-21,2023-09-18,free,True,0.0
U13097,2024-06-16,,free,False,0.0
U13098,2023-05-27,2023-08-25,enterprise,True,199.0
U13099,2023-11-25,,free,False,0.0
U13100,2024-06-23,,free,False,0.0
U13101,2024-08-16,,pro,False,49.0
U13102,2024-08-10,,enterprise,False,199.0
U13103,2024-02-24,2024-03-25,pro,True,49.0
U13104,2023-09-22,2024-08-17,pro,True,49.0
U13105,2023-11-17,2024-04-15,enterprise,True,199.0
U13106,2023-12-17,2024-02-15,pro,True,49.0
U13107,2023-06-15,2024-03-11,pro,True,49.0
U13108,2024-04-03,,free,False,0.0
U13109,2023-09-09,2024-11-02,pro,True,49.0
U13110,2023-11-04,2024-02-02,free,True,0.0
U13111,2024-03-12,,free,False,0.0
U13112,2024-02-18,,free,False,0.0
U13113,2024-05-15,2025-04-10,free,True,0.0
U13114,2024-02-08,2024-07-07,free,True,0.0
U13115,2023-05-09,2024-01-04,free,True,0.0
U13116,2024-05-27,2025-07-21,free,True,0.0
U13117,2023-02-07,2023-06-07,free,True,0.0
U13118,2024-05-30,2024-08-28,enterprise,True,199.0
U13119,2023-04-17,,free,False,0.0
U13120,2023-12-24,2024-05-22,free,True,0.0
U13121,2024-06-17,,free,False,0.0
U13122,2024-03-10,2024-05-09,pro,True,49.0
U13123,2023-11-11,2024-12-05,enterprise,True,199.0
U13124,2024-06-16,2024-09-14,pro,True,49.0
U13125,2023-11-24,2023-12-24,free,True,0.0
U13126,2023-03-08,2024-04-01,free,True,0.0
U13127,2024-07-22,2024-11-19,enterprise,True,199.0
U13128,2023-02-12,,free,False,0.0
U13129,2023-07-12,,free,False,0.0
U13130,2023-04-02,,free,False,0.0
U13131,2023-12-17,2024-07-14,enterprise,True,199.0
U13132,2023-06-27,,free,False,0.0
U13133,2024-01-15,2025-04-09,enterprise,True,199.0
U13134,2023-02-19,,free,False,0.0
U13135,2023-02-22,2023-04-23,pro,True,49.0
U13136,2023-02-18,,free,False,0.0
U13137,2023-11-07,,free,False,0.0
U13138,2024-03-06,2025-04-30,pro,True,49.0
U13139,2023-08-30,2023-09-29,free,True,0.0
U13140,2024-02-01,2024-08-29,pro,True,49.0
U13141,2023-03-05,2023-04-04,enterprise,True,199.0
U13142,2024-04-11,2025-10-03,free,True,0.0
U13143,2024-06-04,,free,False,0.0
U13144,2024-06-24,2025-05-20,pro,True,49.0
U13145,2023-07-19,2024-02-14,pro,True,49.0
U13146,2024-07-10,2025-05-06,pro,True,49.0
U13147,2024-02-14,2024-04-14,free,True,0.0
U13148,2023-04-07,2024-09-28,pro,True,49.0
U13149,2023-08-08,,free,False,0.0
U13150,2023-04-12,,free,False,0.0
U13151,2024-04-13,,free,False,0.0
U13152,2023-08-13,2023-11-11,pro,True,49.0
U13153,2023-10-04,2023-11-03,free,True,0.0
U13154,2023-11-24,,free,False,0.0
U13155,2023-04-01,2024-05-25,free,True,0.0
U13156,2023-09-02,2024-04-29,free,True,0.0
U13157,2024-06-19,2024-08-18,pro,True,49.0
U13158,2023-07-31,,free,False,0.0
U13159,2023-03-15,2023-09-11,free,True,0.0
U13160,2023-04-16,2023-08-14,pro,True,49.0
U13161,2024-02-04,2024-09-01,pro,True,49.0
U13162,2023-08-14,2023-09-13,pro,True,49.0
U13163,2023-06-27,2023-07-27,enterprise,True,199.0
U13164,2023-12-22,2024-08-18,free,True,0.0
U13165,2023-01-05,,free,False,0.0
U13166,2023-09-21,2024-06-17,pro,True,49.0
U13167,2023-12-05,,free,False,0.0
U13168,2023-07-07,2023-08-06,pro,True,49.0
U13169,2024-03-21,2024-06-19,pro,True,49.0
U13170,2023-10-04,2024-01-02,pro,True,49.0
U13171,2024-02-21,2024-03-22,pro,True,49.0
U13172,2024-02-16,,free,False,0.0
U13173,2023-02-26,2023-10-24,pro,True,49.0
U13174,2023-07-02,2023-09-30,enterprise,True,199.0
U13175,2023-06-17,2024-07-11,pro,True,49.0
U13176,2023-09-10,,free,False,0.0
U13177,2023-10-06,2024-01-04,free,True,0.0
U13178,2024-04-02,2025-03-28,free,True,0.0
U13179,2023-11-19,2024-03-18,pro,True,49.0
U13180,2023-07-29,,free,False,0.0
U13181,2023-10-07,,free,False,0.0
U13182,2024-02-24,,free,False,0.0
U13183,2023-02-23,2024-07-17,pro,True,49.0
U13184,2024-03-01,,free,False,0.0
U13185,2024-04-22,2024-07-21,enterprise,True,199.0
U13186,2024-03-05,2025-08-27,pro,True,49.0
U13187,2023-11-11,2024-04-09,free,True,0.0
U13188,2023-07-14,,free,False,0.0
U13189,2024-05-28,2024-08-26,pro,True,49.0
U13190,2023-09-23,2024-10-17,pro,True,49.0
U13191,2023-02-19,2023-03-21,pro,True,49.0
U13192,2024-04-04,2024-09-01,enterprise,True,199.0
U13193,2023-03-29,2023-04-28,free,True,0.0
U13194,2024-05-29,2024-08-27,free,True,0.0
U13195,2023-05-12,,free,False,0.0
U13196,2023-09-28,2024-08-23,pro,True,49.0
U13197,2023-03-14,,free,False,0.0
U13198,2023-04-28,,free,False,0.0
U13199,2023-06-06,2024-11-27,pro,True,49.0
U13200,2023-06-27,2023-08-26,enterprise,True,199.0
U13201,2024-05-31,2024-07-30,free,True,0.0
U13202,2023-04-27,2023-07-26,enterprise,True,199.0
U13203,2023-07-07,,free,False,0.0
U13204,2023-12-02,,free,False,0.0
U13205,2023-06-21,,free,False,0.0
U13206,2023-10-24,2025-04-16,pro,True,49.0
U13207,2024-02-29,2025-06-23,pro,True,49.0
U13208,2023-10-19,,free,False,0.0
U13209,2023-10-21,,free,False,0.0
U13210,2023-11-29,2024-05-27,pro,True,49.0
U13211,2023-09-25,,free,False,0.0
U13212,2023-06-20,2023-11-17,enterprise,True,199.0
U13213,2023-05-12,2023-07-11,pro,True,49.0
U13214,2024-02-09,,free,False,0.0
U13215,2023-08-16,2024-10-09,pro,True,49.0
U13216,2023-05-02,2024-01-27,free,True,0.0
U13217,2024-06-06,2024-10-04,enterprise,True,199.0
U13218,2023-07-25,,free,False,0.0
U13219,2023-05-11,,free,False,0.0
U13220,2024-06-14,,free,False,0.0
U13221,2023-02-06,,free,False,0.0
U13222,2024-04-25,,free,False,0.0
U13223,2024-05-09,2024-11-05,free,True,0.0
U13224,2023-04-22,,free,False,0.0
U13225,2023-05-09,2023-11-05,free,True,0.0
U13226,2023-09-22,2024-11-15,enterprise,True,199.0
U13227,2023-02-08,,free,False,0.0
U13228,2024-03-27,2024-06-25,enterprise,True,199.0
U13229,2023-08-26,2023-10-25,free,True,0.0
U13230,2023-05-08,2023-11-04,free,True,0.0
U13231,2023-03-25,2023-07-23,pro,True,49.0
U13232,2023-09-05,,free,False,0.0
U13233,2024-03-22,,free,False,0.0
U13234,2024-03-05,2025-01-29,enterprise,True,199.0
U13235,2024-03-24,,free,False,0.0
U13236,2023-05-27,,free,False,0.0
U13237,2024-04-27,2024-07-26,pro,True,49.0
U13238,2023-02-12,,free,False,0.0
U13239,2024-05-30,,free,False,0.0
U13240,2023-07-13,2024-02-08,free,True,0.0
U13241,2023-08-04,,free,False,0.0
U13242,2023-11-22,,free,False,0.0
U13243,2023-03-09,2024-08-30,enterprise,True,199.0
U13244,2023-01-15,,free,False,0.0
U13245,2023-06-06,,free,False,0.0
U13246,2023-12-16,,free,False,0.0
U13247,2023-10-06,2024-01-04,free,True,0.0
U13248,2023-06-29,,free,False,0.0
U13249,2023-12-25,,free,False,0.0
U13250,2024-04-28,2024-07-27,pro,True,49.0
U13251,2023-09-20,2024-02-17,enterprise,True,199.0
U13252,2023-02-27,,free,False,0.0
U13253,2024-03-05,2024-06-03,free,True,0.0
U13254,2024-02-22,2024-04-22,enterprise,True,199.0
U13255,2023-07-10,2024-02-05,enterprise,True,199.0
U13256,2023-10-26,,free,False,0.0
U13257,2024-06-07,2024-12-04,free,True,0.0
U13258,2023-03-07,,free,False,0.0
U13259,2023-09-23,2023-10-23,free,True,0.0
U13260,2023-07-08,,free,False,0.0
U13261,2023-07-29,2024-07-23,enterprise,True,199.0
U13262,2023-12-10,,free,False,0.0
U13263,2024-03-25,,free,False,0.0
U13264,2023-02-01,2023-04-02,pro,True,49.0
U13265,2024-04-18,2025-08-11,free,True,0.0
U13266,2023-05-08,2023-08-06,free,True,0.0
U13267,2023-09-11,2025-03-04,enterprise,True,199.0
U13268,2024-06-25,,free,False,0.0
U13269,2023-11-28,2024-01-27,enterprise,True,199.0
U13270,2023-06-19,2023-08-18,free,True,0.0
U13271,2023-05-27,,free,False,0.0
U13272,2023-12-02,2024-03-01,enterprise,True,199.0
U13273,2023-02-28,,free,False,0.0
U13274,2023-06-11,2023-10-09,pro,True,49.0
U13275,2023-03-08,,free,False,0.0
U13276,2024-02-24,,free,False,0.0
U13277,2024-08-04,2025-10-28,pro,True,49.0
U13278,2023-02-01,2024-04-26,pro,True,49.0
U13279,2023-08-20,2025-02-10,enterprise,True,199.0
U13280,2024-01-06,2024-05-05,free,True,0.0
U13281,2024-01-18,2024-06-16,pro,True,49.0
U13282,2023-02-09,,free,False,0.0
U13283,2023-05-31,2023-08-29,pro,True,49.0
U13284,2023-04-17,,free,False,0.0
U13285,2023-10-01,2023-11-30,free,True,0.0
U13286,2023-01-07,,free,False,0.0
U13287,2024-02-20,2024-06-19,free,True,0.0
U13288,2023-02-23,2023-11-20,pro,True,49.0
U13289,2023-03-01,,free,False,0.0
U13290,2024-03-01,2024-10-27,pro,True,49.0
U13291,2023-05-30,2024-10-21,free,True,0.0
U13292,2023-08-18,,free,False,0.0
U13293,2023-02-06,,free,False,0.0
U13294,2023-04-08,2023-05-08,pro,True,49.0
U13295,2023-03-20,2024-01-14,enterprise,True,199.0
U13296,2024-06-27,2024-12-24,free,True,0.0
U13297,2024-03-03,2024-04-02,free,True,0.0
U13298,2023-10-17,,free,False,0.0
U13299,2024-02-08,2024-07-07,pro,True,49.0
U13300,2024-04-07,2024-07-06,pro,True,49.0
U13301,2023-09-01,,free,False,0.0
U13302,2024-06-19,2024-10-17,free,True,0.0
U13303,2023-11-11,2025-04-04,pro,True,49.0
U13304,2023-12-20,,free,False,0.0
U13305,2024-05-17,2025-07-11,pro,True,49.0
U13306,2024-05-05,,free,False,0.0
U13307,2023-07-13,2023-08-12,pro,True,49.0
U13308,2024-04-10,,free,False,0.0
U13309,2024-01-04,,free,False,0.0
U13310,2023-08-18,,free,False,0.0
U13311,2023-06-07,2024-11-28,free,True,0.0
U13312,2023-11-14,2023-12-14,free,True,0.0
U13313,2023-07-05,2024-03-01,free,True,0.0
U13314,2024-02-09,2024-08-07,enterprise,True,199.0
U13315,2023-10-15,2025-03-08,enterprise,True,199.0
U13316,2023-06-14,,free,False,0.0
U13317,2024-01-12,,free,False,0.0
U13318,2023-01-22,,free,False,0.0
U13319,2024-03-20,2024-04-19,pro,True,49.0
U13320,2023-12-17,2024-03-16,enterprise,True,199.0
U13321,2023-07-22,2023-10-20,free,True,0.0
U13322,2023-02-19,2023-07-19,pro,True,49.0
U13323,2024-04-20,2025-02-14,pro,True,49.0
U13324,2024-02-25,,free,False,0.0
U13325,2023-08-21,,free,False,0.0
U13326,2024-03-03,2025-08-25,pro,True,49.0
U13327,2023-05-09,,free,False,0.0
U13328,2023-12-28,,free,False,0.0
U13329,2023-08-02,,free,False,0.0
U13330,2024-03-04,2025-07-27,enterprise,True,199.0
U13331,2024-03-07,,free,False,0.0
U13332,2024-04-23,2024-07-22,free,True,0.0
U13333,2024-05-29,2024-06-28,pro,True,49.0
U13334,2024-04-22,2024-11-18,enterprise,True,199.0
U13335,2024-03-30,,free,False,0.0
U13336,2024-02-02,,free,False,0.0
U13337,2024-04-23,2024-08-21,free,True,0.0
U13338,2024-01-24,2024-06-22,enterprise,True,199.0
U13339,2024-02-05,2024-10-02,free,True,0.0
U13340,2023-12-16,2024-01-15,pro,True,49.0
U13341,2024-02-13,,free,False,0.0
U13342,2023-06-27,2024-02-22,free,True,0.0
U13343,2024-06-27,2024-12-24,free,True,0.0
U13344,2023-08-10,2024-01-07,free,True,0.0
U13345,2023-09-09,,free,False,0.0
U13346,2023-08-19,2025-02-09,free,True,0.0
U13347,2023-08-27,2025-02-17,enterprise,True,199.0
U13348,2023-08-23,2024-05-19,enterprise,True,199.0
U13349,2024-01-08,,free,False,0.0
U13350,2024-05-29,2024-11-25,pro,True,49.0
U13351,2024-03-11,2025-09-02,enterprise,True,199.0
U13352,2024-03-12,2024-12-07,free,True,0.0
U13353,2023-12-30,2024-01-29,free,True,0.0
U13354,2023-08-18,2024-05-14,pro,True,49.0
U13355,2024-03-26,2024-04-25,free,True,0.0
U13356,2023-05-25,,free,False,0.0
U13357,2024-04-26,,free,False,0.0
U13358,2023-06-13,2023-10-11,free,True,0.0
